"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-08-21",,,,,,,"4.3",",,7,0900",,,,,,,"17.8",",,7","7.2",",,7","15.6",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-08-24",,,,,,,"29.2",",,7,0900",,,,,,,"21.7",",,7","5.0",",,7","17.2",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-08-25",,,,,,,"2.5",",,7,0900",,,,,,,"18.3",",,7","7.8",",,7","14.4",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-08-26",,,,,,,,,,,,,,,"17.2",",,7","7.8",",,7","12.2",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-08-27",,,,,,,"0.0","T,,7,0900",,,,,,,"13.3",",,7","6.1",",,7","13.3",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-08-28",,,,,,,"12.7",",,7,0900",,,,,,,"18.9",",,7","6.1",",,7","18.9",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-08-29",,,,,,,"0.0",",,7,0900",,,,,,,"21.1",",,7","7.8",",,7","18.3",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-08-30",,,,,,,"0.0",",,7,0900",,,,,,,"21.7",",,7","5.0",",,7","19.4",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-08-31",,,,,,,"0.0","T,,7,0900",,,,,,,"22.2",",,7","8.9",",,7","16.1",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-01",,,,,,,"0.0",",,7,0900","0.0",",,7,",,,,,"20.0",",,7","8.3",",,7","16.1",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-02",,,,,,,"0.0","T,,7,0900","0.0",",,7,",,,,,"18.3",",,7","11.7",",,7","13.9",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-03",,,,,,,"0.0","T,,7,0900","0.0",",,7,",,,,,"19.4",",,7","8.3",",,7","14.4",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-04",,,,,,,"0.0",",,7,0900","0.0",",,7,",,,,,"22.2",",,7","11.7",",,7","21.7",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-05",,,,,,,"0.0",",,7,0900","0.0",",,7,",,,,,"21.7",",,7","10.6",",,7","20.6",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-06",,,,,,,"0.0",",,7,0900","0.0",",,7,",,,,,"22.8",",,7","9.4",",,7","17.2",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-07",,,,,,,"0.0",",,7,0900","0.0",",,7,",,,,,"21.7",",,7","10.0",",,7","16.7",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-08",,,,,,,"14.7",",,7,0900","0.0",",,7,",,,,,"20.6",",,7","7.2",",,7","8.9",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-09",,,,,,,"0.0","T,,7,0900","0.0",",,7,",,,,,"13.9",",,7","5.6",",,7","13.9",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-10",,,,,,,"0.0",",,7,0900","0.0",",,7,",,,,,"17.2",",,7","6.7",",,7","10.6",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-11",,,,,,,"15.2",",,7,0900","0.0",",,7,",,,,,"17.2",",,7","6.7",",,7","8.9",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-12",,,,,,,"11.4",",,7,0900","0.0",",,7,",,,,,"15.6",",,7","-4.4",",,7","8.9",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-13",,,,,,,"9.7",",,7,0900","0.0",",,7,",,,,,"14.4",",,7","6.7",",,7","8.9",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-14",,,,,,,"5.1",",,7,0900","0.0",",,7,",,,,,"14.4",",,7","5.0",",,7","8.3",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-15",,,,,,,"6.4",",,7,0900","0.0",",,7,",,,,,"11.1",",,7","4.4",",,7","10.0",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-16",,,,,,,"0.0","T,,7,0900","0.0",",,7,",,,,,"15.0",",,7","4.4",",,7","14.4",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-17",,,,,,,"3.3",",,7,0900","0.0",",,7,",,,,,"18.3",",,7","4.4",",,7","11.1",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-18",,,,,,,"0.8",",,7,0900","0.0",",,7,",,,,,"16.1",",,7","2.2",",,7","8.9",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-19",,,,,,,"0.0",",,7,0900","0.0",",,7,",,,,,"12.2",",,7","-2.2",",,7","11.7",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-21",,,,,,,"0.0",",,7,0900","0.0",",,7,",,,,,"17.8",",,7","0.6",",,7","13.9",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-22",,,,,,,"0.0",",,7,0900","0.0",",,7,",,,,,"20.6",",,7","0.6",",,7","7.8",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-23",,,,,,,"0.0",",,7,0900","0.0",",,7,",,,,,"17.8",",,7","0.0",",,7","3.9",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-25",,,,,,,"0.0","T,,7,0900",,,,,,,"15.0",",,7","-13.3",",S,7","-3.3",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-26",,,,,,,"12.7",",,7,0900",,,,,,,"10.6",",,7","-10.6",",,7","-1.1",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-27",,,,,,,"6.9",",,7,0900",,,,,,,"-0.6",",,7","-3.9",",,7","-1.1",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-29",,,,,,,"0.0","T,,7,0900",,,,,,,"8.9",",,7","-6.7",",,7","8.3",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-09-30",,,,,,,"0.0",",,7,0900","0.0",",,7,",,,,,"15.0",",,7","-4.4",",,7","9.4",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-01",,,,,,,"0.0",",,7,0900","0.0",",,7,","0.0",",,7,0900",,,"15.6",",,7","-5.6",",,7","15.0",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-02",,,,,,,"0.0",",,7,0900","0.0",",,7,","0.0",",,7,0900",,,"15.0",",,7","-1.7",",,7","11.1",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-03",,,,,,,"0.0","T,,7,0900","0.0","T,,7,","0.0","T,,7,0900",,,"12.8",",,7","-3.3",",,7","-2.2",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-04",,,,,,,"21.8",",,7,0900","229.0",",,7,","229.0",",,7,0900",,,"12.8",",,7","-6.7",",,7","-5.6",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-06",,,,,,,"0.0","T,,7,0900","0.0",",,7,",,,,,"12.8",",,7","-10.0",",,7","1.1",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-07",,,,,,,"0.0",",,7,0900","0.0",",,7,",,,,,"14.4",",,7","-5.6",",,7","13.3",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-08",,,,,,,"0.0",",,7,0900","0.0",",,7,",,,,,"13.9",",,7","0.6",",,7","8.3",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-09",,,,,,,"0.0",",,7,0900","0.0",",,7,",,,,,"10.0",",,7","-1.1",",,7","7.8",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-10",,,,,,,"0.0","T,,7,0900","0.0",",,7,",,,,,"10.0",",,7","-0.6",",,7","0.6",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-11",,,,,,,"6.4",",,7,0900","0.0",",,7,",,,,,"10.0",",,7","-6.1",",,7","1.7",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-13",,,,,,,"2.5",",,7,0900","25.0",",,7,","25.0",",,7,0900",,,"6.7",",,7","-4.4",",,7","1.1",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-14",,,,,,,"12.2",",,7,0900","76.0",",,7,","76.0",",,7,0900",,,"3.9",",,7","-2.8",",,7","-1.1",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-15",,,,,,,"2.0",",,7,0900","20.0",",,7,","25.0",",,7,0900",,,"3.9",",,7","-6.1",",,7","-2.8",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-16",,,,,,,"0.0",",,7,0900","0.0",",,7,",,,,,"3.9",",,7","-14.4",",,7","-8.3",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-17",,,,,,,"0.0",",,7,0900","0.0",",,7,",,,,,"3.3",",,7","-8.9",",,7","-0.6",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-18",,,,,,,"0.0",",,7,0900","0.0",",,7,",,,,,"3.9",",,7","-8.9",",,7","2.8",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-19",,,,,,,"0.0",",,7,0900","0.0",",,7,",,,,,"2.8",",,7","-8.9",",,7",,,,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-20",,,,,,,"0.0",",,7,0900","0.0",",,7,",,,,,"7.8",",,7","-8.9",",,7","6.7",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-21",,,,,,,"0.0",",,7,0900","0.0",",,7,",,,,,"8.9",",,7","-5.0",",,7","7.8",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-22",,,,,,,"0.0",",,7,0900","0.0",",,7,",,,,,"8.3",",,7","-2.8",",,7","1.1",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-23",,,,,,,"0.0",",,7,0900","0.0",",,7,","0.0",",,7,0900",,,"11.7",",,7","-1.7",",,7","5.0",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-24",,,,,,,"0.0",",,7,0900","0.0",",,7,","0.0",",,7,0900",,,"11.7",",,7","5.0",",,7","11.1",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-25",,,,,,,"0.0",",,7,0900","0.0",",,7,","0.0",",,7,0900",,,"13.3",",,7","-2.2",",,7","3.3",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-26",,,,,,,"0.0",",,7,0900","0.0",",,7,","0.0",",,7,0900",,,"10.6",",,7","3.3",",,7","9.4",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-27",,,,,,,"0.0",",,7,0900","0.0",",,7,","0.0",",,7,0900",,,"9.4",",,7","-1.7",",,7","6.1",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-28",,,,,,,"0.0",",,7,0900","0.0",",,7,","0.0",",,7,0900",,,"10.6",",,7","-6.1",",,7","3.9",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-29",,,,,,,"20.3",",,7,0900","254.0",",,7,","254.0",",,7,0900",,,"5.0",",,7","-5.0",",,7","-3.9",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-30",,,,,,,"4.8",",,7,0900","51.0",",,7,","178.0",",,7,0900",,,"5.0",",,7","-8.9",",,7","-5.0",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-10-31",,,,,,,"5.8",",,7,0900","102.0",",,7,",,,,,"-0.6",",,7","-5.6",",,7","-1.1",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-01",,,,,,,"0.0","T,,7,0900","0.0","T,,7,","0.0",",,7,0900",,,"3.3",",,7","-2.8",",,7","2.2",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-02",,,,,,,,,,,"0.0",",,7,0900",,,"8.9",",,7","-6.7",",,7","8.9",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-03",,,,,,,"2.5",",,7,0900","25.0",",,7,","76.0",",,7,0900",,,"9.4",",,7","-6.7",",,7","-5.6",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-04",,,,,,,"6.1",",,7,0900","76.0",",,7,","127.0",",,7,0900",,,"-5.6",",,7","-13.3",",,7","-7.8",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-05",,,,,,,"3.8",",,7,0900","102.0",",,7,","229.0",",,7,0900",,,"-6.7",",,7","-13.9",",,7","-8.9",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-06",,,,,,,"0.0","T,,7,0900","0.0",",,7,",,,,,"-2.2",",,7","-13.9",",,7","-3.3",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-07",,,,,,,"0.0",",,7,0900","0.0",",,7,",,,,,"6.1",",,7","-6.1",",,7","5.6",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-08",,,,,,,"0.0",",,7,0900","0.0",",,7,",,,,,"7.2",",,7","-1.7",",,7","3.9",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-09",,,,,,,"0.0",",,7,0900","0.0",",,7,","0.0",",,7,0900",,,"8.9",",,7","-3.3",",,7","7.2",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-10",,,,,,,"0.0",",,7,0900","0.0",",,7,","0.0",",,7,0900",,,"8.9",",,7","-2.8",",,7","5.6",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-11",,,,,,,"0.0",",,7,0900","0.0",",,7,","0.0",",,7,0900",,,"9.4",",,7","-2.8",",,7","3.3",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-12",,,,,,,"0.0",",,7,0900","0.0",",,7,","0.0",",,7,0900",,,"12.8",",,7","-2.2",",,7","11.7",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-13",,,,,,,,,"0.0",",,7,","0.0",",,7,0900",,,,,,,,,,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-14",,,,,,,"0.0",",,7,0900","0.0",",,7,","0.0",",,7,0900",,,"11.7",",,7","-7.8",",,7","4.4",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-15",,,,,,,"4.1",",,7,0900","51.0",",,7,","76.0",",,7,0900",,,"4.4",",,7","-4.4",",,7","-3.9",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-16",,,,,,,"6.4",",,7,0900","152.0",",,7,","203.0",",,7,0900",,,"5.0",",,7","-11.7",",,7","-5.6",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-17",,,,,,,"15.2",",,7,0900","254.0",",,7,","432.0",",,7,0900",,,"5.0",",,7","-11.1",",,7","-3.3",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-18",,,,,,,"0.0",",,7,0900","0.0",",,7,","381.0",",,7,0900",,,"5.6",",,7","-11.7",",,7","5.0",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-19",,,,,,,"0.0",",,7,0900","0.0",",,7,","330.0",",,7,0900",,,"5.6",",,7","-1.7",",,7","0.0",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-20",,,,,,,"4.6",",,7,0900","25.0",",,7,","254.0",",,7,0900",,,"0.6",",,7","-4.4",",,7","0.6",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-21",,,,,,,"4.6",",,7,0900","51.0",",,7,","279.0",",,7,0900",,,"0.6",",,7","-11.7",",,7","-6.7",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-22",,,,,,,"4.1",",,7,0900","51.0",",,7,",,,,,"-1.1",",,7","-9.4",",,7","-2.2",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-23",,,,,,,,,,,"254.0",",,7,0900",,,"0.0",",,7","-5.0",",,7","-1.1",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-24",,,,,,,"0.0","T,,7,0900",,,"254.0",",,7,0900",,,"1.1",",,7","-5.6",",,7","-1.1",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-25",,,,,,,"0.0",",,7,0900","0.0",",,7,","254.0",",,7,0900",,,"1.1",",,7","-12.2",",,7","1.1",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-26",,,,,,,"0.0",",,7,0900","0.0",",,7,","254.0",",,7,0900",,,"2.8",",,7","-12.8",",,7",,,,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-27",,,,,,,,,,,"203.0",",,7,0900",,,"9.4",",,7","-2.2",",,7","6.1",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-28",,,,,,,,,,,"203.0",",,7,0900",,,"6.7",",,7","-6.1",",,7","2.8",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-29",,,,,,,"0.0",",,7,0900","0.0",",,7,","203.0",",,7,0900",,,"4.4",",,7","-17.2",",,7","1.7",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-11-30",,,,,,,"0.0",",,7,0900","0.0",",,7,","203.0",",,7,0900",,,"4.4",",,7","-17.2",",,7","1.1",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-12-01",,,,,,,"0.0",",,7,0900","0.0",",,7,","203.0",",,7,0900",,,"3.3",",,7","-7.8",",,7","-1.1",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-12-02",,,,,,,"0.0",",,7,0900","0.0",",,7,","203.0",",,7,0900",,,"2.2",",,7","-1.1",",,7","1.1",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-12-03",,,,,,,"25.7",",,7,0900","279.0",",,7,","483.0",",,7,0900",,,"2.2",",,7","-10.6",",,7","-10.6",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-12-04",,,,,,,"10.4",",,7,0900","152.0",",,7,","559.0",",,7,0900",,,"-10.6",",,7","-20.6",",,7","-16.7",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-12-05",,,,,,,"0.0","T,,7,0900","0.0","T,,7,","559.0",",,7,0900",,,"-12.2",",,7","-21.1",",,7","-16.7",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-12-06",,,,,,,"0.0",",,7,0900","0.0",",,7,","508.0",",,7,0900",,,"-15.0",",,7","-25.6",",,7","-15.6",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-12-07",,,,,,,"7.6",",,7,0900","76.0",",,7,","533.0",",,7,0900",,,"-11.1",",,7","-18.9",",,7","-11.1",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-12-08",,,,,,,"6.6",",,7,0900","102.0",",,7,","610.0",",,7,0900",,,"-11.1",",,7","-20.0",",,7","-20.0",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-12-09",,,,,,,"0.0","T,,7,0900","0.0","T,,7,","559.0",",,7,0900",,,"-11.7",",,7","-25.0",",,7","-16.1",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-12-10",,,,,,,"0.0",",,7,0900","0.0",",,7,","533.0",",,7,0900",,,"-5.0",",,7","-22.2",",,7","-5.6",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-12-11",,,,,,,"0.0",",,7,0900","0.0",",,7,","533.0",",,7,0900",,,"-3.3",",,7","-16.7",",,7","-4.4",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-12-12",,,,,,,"0.0",",,7,0900","0.0",",,7,","533.0",",,7,0900",,,"1.7",",,7","-12.2",",,7","-5.6",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-12-13",,,,,,,"0.0",",,7,0900","0.0",",,7,","533.0",",,7,0900",,,"-5.6",",,7","-14.4",",,7","-9.4",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-12-15",,,,,,,"0.0",",,7,0900","0.0",",,7,","508.0",",,7,0900",,,"0.0",",,7","-11.7",",,7","-0.6",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-12-16",,,,,,,"0.0",",,7,0900","0.0",",,7,","508.0",",,7,0900",,,"1.1",",,7","-10.6",",,7","0.6",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-12-17",,,,,,,"0.0",",,7,0900","0.0",",,7,","483.0",",,7,0900",,,"5.0",",,7","-9.4",",,7","2.2",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-12-18",,,,,,,"0.0",",,7,0900","0.0",",,7,","483.0",",,7,0900",,,"6.1",",,7","-8.9",",,7","5.6",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-12-20",,,,,,,"22.1",",,7,0900","203.0",",,7,","660.0",",,7,0900",,,"7.8",",,7","-11.1",",,7","-9.4",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-12-21",,,,,,,"1.3",",,7,0900","25.0",",,7,","686.0",",,7,0900",,,"-7.2",",,7","-15.0",",,7","-7.2",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-12-22",,,,,,,"0.0",",,7,0900","0.0",",,7,","635.0",",,7,0900",,,"-5.6",",,7","-14.4",",,7","-7.2",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-12-23",,,,,,,"2.8",",,7,0900","51.0",",,7,","610.0",",,7,0900",,,"-3.3",",,7","-15.6",",,7","-3.9",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-12-24",,,,,,,"4.1",",,7,0900","76.0",",,7,","686.0",",,7,0900",,,"-0.6",",,7","-6.1",",,7","-5.6",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-12-25",,,,,,,"0.0",",,7,0900","0.0",",,7,","635.0",",,7,0900",,,"-5.6",",,7","-20.6",",,7","-11.7",",,7,0900",,
"USC00427846","SILVER LAKE BRIGHTON, UT US","40.6008","-111.5842","2664.0","2013-12-26",,,,,,,"0.0",",,7,0900","0.0",",,7,","610.0",",,7,0900",,,"1.1",",,7","-12.8",",,7","1.1",",,7,0900",,
